"medal_id","discipline_title","slug_game","event_title","event_gender","medal_type","participant_type","participant_title","athlete_url","athlete_full_name","country_name","country_code","country_3_letter_code"
10883,"Rowing","seoul-1988","four-oared shell with coxswain men","Men","GOLD","GameTeam","East Germany team",NULL,NULL,"German Democratic Republic (Germany)","DDDE","GDR"
10884,"Rowing","seoul-1988","four-oared shell with coxswain men","Men","SILVER","GameTeam","Romania team",NULL,NULL,"Romania","RO","ROU"
10885,"Rowing","seoul-1988","four-oared shell with coxswain men","Men","BRONZE","GameTeam","New Zealand team",NULL,NULL,"New Zealand","NZ","NZL"
10886,"Rowing","seoul-1988","double sculls 2x women","Women","GOLD","GameTeam","East Germany team","https://olympics.com/en/athletes/birgit-peter","Birgit PETER","German Democratic Republic (Germany)","DDDE","GDR"
10887,"Rowing","seoul-1988","double sculls 2x women","Women","GOLD","GameTeam","East Germany team","https://olympics.com/en/athletes/martina-schroter","Martina SCHRÖTER","German Democratic Republic (Germany)","DDDE","GDR"
10888,"Rowing","seoul-1988","double sculls 2x women","Women","SILVER","GameTeam","Romania team",NULL,NULL,"Romania","RO","ROU"
10889,"Rowing","seoul-1988","double sculls 2x women","Women","BRONZE","GameTeam","Bulgaria team","https://olympics.com/en/athletes/violeta-ninova","Violeta NINOVA","Bulgaria","BG","BUL"
10890,"Rowing","seoul-1988","double sculls 2x women","Women","BRONZE","GameTeam","Bulgaria team","https://olympics.com/en/athletes/stefka-madina","Stefka MADINA","Bulgaria","BG","BUL"
10891,"Rowing","seoul-1988","pair-oared shell with coxswain men","Men","GOLD","GameTeam","Italy team",NULL,NULL,"Italy","IT","ITA"
10892,"Rowing","seoul-1988","pair-oared shell with coxswain men","Men","SILVER","GameTeam","East Germany team",NULL,NULL,"German Democratic Republic (Germany)","DDDE","GDR"
10893,"Rowing","seoul-1988","pair-oared shell with coxswain men","Men","BRONZE","GameTeam","Great Britain team",NULL,NULL,"Great Britain","GB","GBR"
10894,"Rowing","seoul-1988","fouroared shell with coxswain 4 women","Women","GOLD","GameTeam","East Germany team",NULL,NULL,"German Democratic Republic (Germany)","DDDE","GDR"
10895,"Rowing","seoul-1988","fouroared shell with coxswain 4 women","Women","SILVER","GameTeam","People's Republic of China team",NULL,NULL,"People's Republic of China","CN","CHN"
10896,"Rowing","seoul-1988","fouroared shell with coxswain 4 women","Women","BRONZE","GameTeam","Romania team",NULL,NULL,"Romania","RO","ROU"
10897,"Rowing","seoul-1988","eight with coxswain 8 men","Men","GOLD","GameTeam","West Germany team",NULL,NULL,"Federal Republic of Germany","DE","FRG"
10898,"Rowing","seoul-1988","eight with coxswain 8 men","Men","SILVER","GameTeam","Soviet Union team",NULL,NULL,"Soviet Union",NULL,"URS"
10899,"Rowing","seoul-1988","eight with coxswain 8 men","Men","BRONZE","GameTeam","United States team",NULL,NULL,"United States of America","US","USA"
10900,"Rowing","seoul-1988","single sculls 1x men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/thomas-lange","Thomas LANGE","German Democratic Republic (Germany)","DDDE","GDR"
10901,"Rowing","seoul-1988","single sculls 1x men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/peter-michael-kolbe","Peter-Michael KOLBE","Federal Republic of Germany","DE","FRG"
10902,"Rowing","seoul-1988","single sculls 1x men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/eric-franciscus-verdonk","Eric Franciscus VERDONK","New Zealand","NZ","NZL"
10903,"Basketball","seoul-1988","basketball men","Men","GOLD","GameTeam","Soviet Union team",NULL,NULL,"Soviet Union",NULL,"URS"
10904,"Basketball","seoul-1988","basketball men","Men","SILVER","GameTeam","Yugoslavia team",NULL,NULL,"Yugoslavia","YUCS","YUG"
10905,"Basketball","seoul-1988","basketball men","Men","BRONZE","GameTeam","United States team",NULL,NULL,"United States of America","US","USA"
10906,"Basketball","seoul-1988","basketball women","Women","GOLD","GameTeam","United States team",NULL,NULL,"United States of America","US","USA"
10907,"Basketball","seoul-1988","basketball women","Women","SILVER","GameTeam","Yugoslavia team",NULL,NULL,"Yugoslavia","YUCS","YUG"
10908,"Basketball","seoul-1988","basketball women","Women","BRONZE","GameTeam","Soviet Union team",NULL,NULL,"Soviet Union",NULL,"URS"
10909,"Football","seoul-1988","football men","Men","GOLD","GameTeam","Soviet Union team",NULL,NULL,"Soviet Union",NULL,"URS"
10910,"Football","seoul-1988","football men","Men","SILVER","GameTeam","Brazil team",NULL,NULL,"Brazil","BR","BRA"
10911,"Football","seoul-1988","football men","Men","BRONZE","GameTeam","West Germany team",NULL,NULL,"Federal Republic of Germany","DE","FRG"
10912,"Cycling Road","seoul-1988","team time trial men","Men","GOLD","GameTeam","East Germany team",NULL,NULL,"German Democratic Republic (Germany)","DDDE","GDR"
10913,"Cycling Road","seoul-1988","team time trial men","Men","SILVER","GameTeam","Poland team",NULL,NULL,"Poland","PL","POL"
10914,"Cycling Road","seoul-1988","team time trial men","Men","BRONZE","GameTeam","Sweden team",NULL,NULL,"Sweden","SE","SWE"
10915,"Cycling Road","seoul-1988","individual road race men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/olaf-ludwig","Olaf LUDWIG","German Democratic Republic (Germany)","DDDE","GDR"
10916,"Cycling Road","seoul-1988","individual road race men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/bernd-grone","Bernd GRONE","Federal Republic of Germany","DE","FRG"
10917,"Cycling Road","seoul-1988","individual road race men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/christian-henn","Christian HENN","Federal Republic of Germany","DE","FRG"
10918,"Cycling Road","seoul-1988","individual road race women","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/monique-knol","Monique KNOL","Netherlands","NL","NED"
10919,"Cycling Road","seoul-1988","individual road race women","Women","SILVER","Athlete",NULL,NULL,"Jutta Niehaus","Federal Republic of Germany","DE","FRG"
10920,"Cycling Road","seoul-1988","individual road race women","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/laima-zilporyte","Laima ZILPORYTE","Soviet Union",NULL,"URS"
10921,"Modern Pentathlon","seoul-1988","Individual competition men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/janos-martinek","Janos MARTINEK","Hungary","HU","HUN"
10922,"Modern Pentathlon","seoul-1988","Individual competition men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/carlo-massullo","Carlo MASSULLO","Italy","IT","ITA"
10923,"Modern Pentathlon","seoul-1988","Individual competition men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/vakhtang-iagorashvili","Vakhtang IAGORASHVILI","Soviet Union",NULL,"URS"
10924,"Modern Pentathlon","seoul-1988","team competition men","Men","GOLD","GameTeam","Hungary team",NULL,NULL,"Hungary","HU","HUN"
10925,"Modern Pentathlon","seoul-1988","team competition men","Men","SILVER","GameTeam","Italy team",NULL,NULL,"Italy","IT","ITA"
10926,"Modern Pentathlon","seoul-1988","team competition men","Men","BRONZE","GameTeam","Great Britain team",NULL,NULL,"Great Britain","GB","GBR"
10927,"Cycling Track","seoul-1988","Sprint individual men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/lutz-hesslich","Lutz HESSLICH","German Democratic Republic (Germany)","DDDE","GDR"
10928,"Cycling Track","seoul-1988","Sprint individual men","Men","SILVER","Athlete",NULL,NULL,"Nikolay Kovsh","Soviet Union",NULL,"URS"
10929,"Cycling Track","seoul-1988","Sprint individual men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/garry-malcolm-neiwand","Garry Malcolm NEIWAND","Australia","AU","AUS"
10930,"Cycling Track","seoul-1988","sprint women","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/erika-salumae","Erika SALUMAE","Soviet Union",NULL,"URS"
10931,"Cycling Track","seoul-1988","sprint women","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/christa-luding","Christa LUDING-ROTHENBURGER","German Democratic Republic (Germany)","DDDE","GDR"
10932,"Cycling Track","seoul-1988","sprint women","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/connie-paraskevin-young","Connie PARASKEVIN-YOUNG","United States of America","US","USA"
10933,"Cycling Track","seoul-1988","Team Pursuit 4000m men","Men","GOLD","GameTeam","Soviet Union team",NULL,NULL,"Soviet Union",NULL,"URS"
10934,"Cycling Track","seoul-1988","Team Pursuit 4000m men","Men","SILVER","GameTeam","East Germany team",NULL,NULL,"German Democratic Republic (Germany)","DDDE","GDR"
10935,"Cycling Track","seoul-1988","Team Pursuit 4000m men","Men","BRONZE","GameTeam","Australia team",NULL,NULL,"Australia","AU","AUS"
10936,"Cycling Track","seoul-1988","1km time trial men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/aleksandr-kirichenko","Aleksandr KIRICHENKO","Soviet Union",NULL,"URS"
10937,"Cycling Track","seoul-1988","1km time trial men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/martin-vinnicombe","Martin VINNICOMBE","Australia","AU","AUS"
10938,"Cycling Track","seoul-1988","1km time trial men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/robert-lechner","Robert LECHNER","Federal Republic of Germany","DE","FRG"
10939,"Cycling Track","seoul-1988","Individual Pursuit men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/gintautas-umaras","Gintautas UMARAS","Soviet Union",NULL,"URS"
10940,"Cycling Track","seoul-1988","Individual Pursuit men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/dean-woods","Dean WOODS","Australia","AU","AUS"
10941,"Cycling Track","seoul-1988","Individual Pursuit men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/bernd-dittert","Bernd DITTERT","German Democratic Republic (Germany)","DDDE","GDR"
10942,"Cycling Track","seoul-1988","Points Race men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/dan-frost","Dan FROST","Denmark","DK","DEN"
10943,"Cycling Track","seoul-1988","Points Race men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/leo-peelen","Leo PEELEN","Netherlands","NL","NED"
10944,"Cycling Track","seoul-1988","Points Race men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/marat-ganeev","Marat GANEEV","Soviet Union",NULL,"URS"
10945,"Equestrian Dressage","seoul-1988","individual mixed","Open","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/nicole-uphoff-becker","Nicole UPHOFF-BECKER","Federal Republic of Germany","DE","FRG"
10946,"Equestrian Dressage","seoul-1988","individual mixed","Open","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/margit-otto-crepin","Margit OTTO-CREPIN","France","FR","FRA"
10947,"Equestrian Dressage","seoul-1988","individual mixed","Open","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/christine-stuckelberger","Christine STUCKELBERGER","Switzerland","CH","SUI"
10948,"Equestrian Dressage","seoul-1988","team mixed","Open","GOLD","GameTeam","West Germany team",NULL,NULL,"Federal Republic of Germany","DE","FRG"
10949,"Equestrian Dressage","seoul-1988","team mixed","Open","SILVER","GameTeam","Switzerland team",NULL,NULL,"Switzerland","CH","SUI"
10950,"Equestrian Dressage","seoul-1988","team mixed","Open","BRONZE","GameTeam","Canada team",NULL,NULL,"Canada","CA","CAN"
10951,"Gymnastics Rhythmic","seoul-1988","individual all-round women","Women","GOLD","Athlete",NULL,NULL,"Marina Lobach","Soviet Union",NULL,"URS"
10952,"Gymnastics Rhythmic","seoul-1988","individual all-round women","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/adriana-dunavska","Adriana DUNAVSKA","Bulgaria","BG","BUL"
10953,"Gymnastics Rhythmic","seoul-1988","individual all-round women","Women","BRONZE","Athlete",NULL,NULL,"Oleksandra Tymoshenko","Soviet Union",NULL,"URS"
10954,"Tennis","seoul-1988","doubles women","Women","GOLD","GameTeam","United States team","https://olympics.com/en/athletes/pamela-howard-shriver","Pamela Howard SHRIVER","United States of America","US","USA"
10955,"Tennis","seoul-1988","doubles women","Women","GOLD","GameTeam","United States team","https://olympics.com/en/athletes/zina-garrison","Zina GARRISON","United States of America","US","USA"
10956,"Tennis","seoul-1988","doubles women","Women","SILVER","GameTeam","Czechoslovakia team","https://olympics.com/en/athletes/jana-novotna","Jana NOVOTNA","Czechoslovakia","CSHH","TCH"
10957,"Tennis","seoul-1988","doubles women","Women","SILVER","GameTeam","Czechoslovakia team","https://olympics.com/en/athletes/helena-sukova","Helena SUKOVA","Czechoslovakia","CSHH","TCH"
10958,"Tennis","seoul-1988","doubles women","Women","BRONZE","GameTeam","Australia team","https://olympics.com/en/athletes/elizabeth-smylie","Elizabeth SMYLIE","Australia","AU","AUS"
10959,"Tennis","seoul-1988","doubles women","Women","BRONZE","GameTeam","Australia team","https://olympics.com/en/athletes/wendy-turnbull","Wendy TURNBULL","Australia","AU","AUS"
10960,"Tennis","seoul-1988","doubles women","Women","BRONZE","GameTeam","West Germany team","https://olympics.com/en/athletes/steffi-graf","Steffi GRAF","Federal Republic of Germany","DE","FRG"
10961,"Tennis","seoul-1988","doubles women","Women","BRONZE","GameTeam","West Germany team","https://olympics.com/en/athletes/claudia-kohde-kilsch","Claudia KOHDE-KILSCH","Federal Republic of Germany","DE","FRG"
10962,"Tennis","seoul-1988","Singles women","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/steffi-graf","Steffi GRAF","Federal Republic of Germany","DE","FRG"
10963,"Tennis","seoul-1988","Singles women","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/gabriela-sabatini","Gabriela SABATINI","Argentina","AR","ARG"
10964,"Tennis","seoul-1988","Singles women","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/zina-garrison","Zina GARRISON","United States of America","US","USA"
10965,"Tennis","seoul-1988","Singles women","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/manuela-maleeva-fragniere","Manuela MALEEVA-FRAGNIERE","Bulgaria","BG","BUL"
10966,"Tennis","seoul-1988","doubles men","Men","GOLD","GameTeam","United States team","https://olympics.com/en/athletes/kenneth-flach","Kenneth FLACH","United States of America","US","USA"
10967,"Tennis","seoul-1988","doubles men","Men","GOLD","GameTeam","United States team","https://olympics.com/en/athletes/robert-a-seguso","Robert A. SEGUSO","United States of America","US","USA"
10968,"Tennis","seoul-1988","doubles men","Men","SILVER","GameTeam","Spain team","https://olympics.com/en/athletes/emilio-sanchez","Emilio SANCHEZ","Spain","ES","ESP"
10969,"Tennis","seoul-1988","doubles men","Men","SILVER","GameTeam","Spain team","https://olympics.com/en/athletes/sergio-casal-martinez","Sergio CASAL MARTINEZ","Spain","ES","ESP"
10970,"Tennis","seoul-1988","doubles men","Men","BRONZE","GameTeam","Czechoslovakia team","https://olympics.com/en/athletes/miloslav-mecir","Miloslav MECIR","Czechoslovakia","CSHH","TCH"
10971,"Tennis","seoul-1988","doubles men","Men","BRONZE","GameTeam","Czechoslovakia team","https://olympics.com/en/athletes/milan-srejber","Milan SREJBER","Czechoslovakia","CSHH","TCH"
10972,"Tennis","seoul-1988","doubles men","Men","BRONZE","GameTeam","Sweden team","https://olympics.com/en/athletes/stefan-edberg","Stefan EDBERG","Sweden","SE","SWE"
10973,"Tennis","seoul-1988","doubles men","Men","BRONZE","GameTeam","Sweden team","https://olympics.com/en/athletes/anders-jarryd","Anders JARRYD","Sweden","SE","SWE"
10974,"Tennis","seoul-1988","Singles men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/miloslav-mecir","Miloslav MECIR","Czechoslovakia","CSHH","TCH"
10975,"Tennis","seoul-1988","Singles men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/timothy-c-mayotte","Timothy C. MAYOTTE","United States of America","US","USA"
10976,"Tennis","seoul-1988","Singles men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/stefan-edberg","Stefan EDBERG","Sweden","SE","SWE"
10977,"Tennis","seoul-1988","Singles men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/bradley-n-gilbert","Bradley N. GILBERT","United States of America","US","USA"
10978,"Archery","seoul-1988","individual FITA round men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/jay-barrs","Jay BARRS","United States of America","US","USA"
10979,"Archery","seoul-1988","individual FITA round men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/sung-soo-park","Sung-Soo PARK","Republic of Korea","KR","KOR"
10980,"Archery","seoul-1988","individual FITA round men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/vladimir-esheev","Vladimir ESHEEV","Soviet Union",NULL,"URS"
10981,"Archery","seoul-1988","individual FITA round women","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/soo-nyung-kim","Soo-Nyung KIM","Republic of Korea","KR","KOR"
10982,"Archery","seoul-1988","individual FITA round women","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/hee-kyung-wang","Hee-Kyung WANG","Republic of Korea","KR","KOR"
10983,"Archery","seoul-1988","individual FITA round women","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/young-sook-yun","Young-Sook YUN","Republic of Korea","KR","KOR"
10984,"Archery","seoul-1988","teams FITA round women","Women","GOLD","GameTeam","Republic of Korea team",NULL,NULL,"Republic of Korea","KR","KOR"
10985,"Archery","seoul-1988","teams FITA round women","Women","SILVER","GameTeam","Indonesia team",NULL,NULL,"Indonesia","ID","INA"
10986,"Archery","seoul-1988","teams FITA round women","Women","BRONZE","GameTeam","United States team",NULL,NULL,"United States of America","US","USA"
10987,"Archery","seoul-1988","teams FITA round men","Men","GOLD","GameTeam","Republic of Korea team",NULL,NULL,"Republic of Korea","KR","KOR"
